Price,Close,High,Low,Open,Volume
Ticker,XLF,XLF,XLF,XLF,XLF
Date,,,,,
2020-01-02,27.785066604614258,27.785066604614258,27.534750074791837,27.615208898479693,28843300
2020-01-03,27.490049362182617,27.60626670678477,27.347011843376094,27.42747066084748,51363600
2020-01-06,27.472171783447266,27.490051901234967,27.230795308738955,27.239735367632807,27956100
2020-01-07,27.293373107910156,27.454289037167616,27.293373107910156,27.40959045211972,39627500
2020-01-08,27.472171783447266,27.624149374358957,27.320194192535578,27.320194192535578,47966600
2020-01-09,27.64202880859375,27.69566745548855,27.561569985680624,27.66884898461207,27705300
2020-01-10,27.43641471862793,27.66885114685881,27.400654481142265,27.659911087487394,33458200
2020-01-13,27.624149322509766,27.650969499140977,27.427473142639858,27.49899190851454,27542700
2020-01-14,27.570512771606445,27.785069085551235,27.534752533377976,27.62415142380714,37575400
2020-01-15,27.418533325195312,27.525812327522914,27.329134440779292,27.436413443106893,41457300
2020-01-16,27.659912109375,27.659912109375,27.490054385326708,27.552633098096596,34444000
2020-01-17,27.74036979675293,27.802948506940307,27.633090789901736,27.74036979675293,38819400
2020-01-21,27.507930755615234,27.731427102270914,27.507930755615234,27.606267988647303,41276500
2020-01-22,27.58839225769043,27.659911027364323,27.5526320202825,27.597332317042415,27391000
2020-01-23,27.516870498657227,27.579449202180754,27.257613921040576,27.44535173675294,43072300
2020-01-24,27.168214797973633,27.525810309419974,26.99835880569257,27.525810309419974,58924900
2020-01-27,26.748044967651367,26.873202386107632,26.59606737160793,26.63182760839083,50289300
2020-01-28,27.06093978881836,27.177157146231703,26.84638348695702,26.89108207708325,34257900
2020-01-29,27.0162410736084,27.248677507171156,26.971542480867953,27.15034026211377,41167500
2020-01-30,27.355953216552734,27.37383333354855,26.75698293832741,26.774863055323227,51210000
2020-01-31,26.783803939819336,27.159277906505682,26.685466697332846,27.123519374276583,58958800
2020-02-03,26.971540451049805,27.23973539759276,26.953660333242436,26.971540451049805,40168200
2020-02-04,27.230796813964844,27.49005342079168,27.221858459718796,27.338075821479183,79273300
2020-02-05,27.776126861572266,27.80294703815369,27.534750387765104,27.59733079978842,51086900
2020-02-06,27.74036979675293,27.95492610531335,27.686729440756352,27.92810592731506,37044400
2020-02-07,27.64202880859375,27.722487631506873,27.525811456131372,27.588390161698946,27982500
2020-02-10,27.722484588623047,27.722484588623047,27.543686845076504,27.552626902767997,17723700
2020-02-11,27.820825576782227,27.94598298344125,27.7940054017231,27.7940054017231,27997400
2020-02-12,27.838703155517578,28.05325943414653,27.802944628316954,27.963862263574097,26964200
2020-02-13,27.829761505126953,27.89234190814548,27.668845584218488,27.749304397243534,22758700
2020-02-14,27.865524291992188,27.88340440878078,27.73142682636132,27.802945588373902,22080200
2020-02-18,27.624149322509766,27.856585737887954,27.46323167300626,27.785066972013272,37768900
2020-02-19,27.829761505126953,27.901280260577924,27.686723994225005,27.72248422452131,25643300
2020-02-20,27.776126861572266,27.963864687358466,27.588390740927945,27.731428272411776,50344300
2020-02-21,27.507930755615234,27.70460692682118,27.355953171683698,27.64202822258028,51128200
2020-02-24,26.613948822021484,26.873203731105384,26.488789692159095,26.640767295808974,70455400
2020-02-25,25.71101951599121,26.676523650020734,25.585862109494983,26.622885005114032,111826900
2020-02-26,25.523284912109375,26.12225525520442,25.523284912109375,25.880880470186767,95015700
2020-02-27,24.4326229095459,25.380247033511804,24.41474279085134,24.977954593736094,143536200
2020-02-28,23.771068572998047,24.003504948864098,23.216796952834137,23.60121089349178,192063500
2020-03-02,24.98689079284668,24.98689079284668,23.565453973925287,23.81576877640995,127115500
2020-03-03,24.048206329345703,25.25508693078317,23.806829868029855,24.90643317897702,256525000
2020-03-04,24.843854904174805,24.852793257585127,23.958807864072828,24.37004203176223,124408000
2020-03-05,23.645912170410156,24.08396476841294,23.377715553884478,24.02138606943278,130265700
2020-03-06,22.841323852539062,23.1005804093645,22.37645279001267,22.573128943191467,160606600
2020-03-09,20.391807556152344,21.348371711034307,20.132552663354783,20.561665268418142,134165700
2020-03-10,21.589752197265625,21.607632318746795,20.418631522524695,21.339437317098174,149282300
2020-03-11,20.418622970581055,21.142750535859356,20.13254796726822,20.928194283374733,146915400
2020-03-12,18.210477828979492,19.855408897698666,18.147897437627396,18.72004907971451,161437500
2020-03-13,20.60636329650879,20.64212353185943,18.684294980100464,19.578280402164044,160945700
2020-03-16,17.7813720703125,19.077651801798158,16.92314675950371,17.298620759268086,110661600
2020-03-17,18.746868133544922,18.943545959428963,17.46847079100549,18.19259829093313,122295100
2020-03-18,17.155580520629883,17.924406814866803,16.34205393274196,17.56681299136802,145056400
2020-03-19,17.53105354309082,17.781368353854386,16.19007549637138,16.79798581704021,105652800
2020-03-20,16.905263900756836,17.80818936595238,16.690707607810644,17.718790484272674,157840900
2020-03-23,15.921653747558594,16.76912617989719,15.768387474897365,16.62487577263962,144547900
2020-03-24,17.896089553833008,17.995260667279613,16.75110005817715,16.868302908468984,158551100
2020-03-25,18.382930755615234,19.140246356495968,17.481364727862047,18.157539248676937,162949600
2020-03-26,19.536937713623047,19.672172286487633,18.59930813184025,18.626355734253522,129753900
2020-03-27,18.94190216064453,19.536935592321264,18.527180900008826,18.74355825661919,109305600
2020-03-30,19.30253028869629,19.410718978583255,18.57226222066216,18.968951790779847,67297200
2020-03-31,18.770605087280273,19.33859266785145,18.608322921402795,19.12221530028095,83819900
2020-04-01,17.625614166259766,17.977226066693007,17.46333373482977,17.7788804511664,79185000
2020-04-02,18.067384719848633,18.21163515229606,17.45431952214667,17.51742887139232,68398300
2020-04-03,17.706754684448242,18.157537658855585,17.454317319324502,17.89608442789163,68418100
2020-04-06,18.97796630859375,19.131232619154215,18.45505802308174,18.590294317976973,69015100
2020-04-07,19.167293548583984,20.032796091404375,19.158277682146185,20.01476607812947,70950900
2020-04-08,20.005752563476562,20.131971269242058,19.239421022184143,19.455796683325374,80003400
2020-04-09,21.078609466552734,21.331048531395446,20.492591989896905,20.52865545041748,147845500
2020-04-13,20.312286376953125,21.03353862325908,20.131972455576136,21.015506887201184,66236300
2020-04-14,20.402433395385742,20.862232161946576,20.023775688782724,20.799122830779456,96169000
2020-04-15,19.518901824951172,19.708231562351894,19.419730743075103,19.59102702977037,63482000
2020-04-16,19.176315307617188,19.509893870316,18.986985493446568,19.473832113084256,68907600
2020-04-17,20.186063766479492,20.303268318610826,19.762328332437377,19.924610500249493,88698600
2020-04-20,19.83444595336914,20.15901016469632,19.609054522080854,19.789368354951545,59063100
2020-04-21,19.1943416595459,19.57299774242284,19.122214726120873,19.230403406657672,71957900
2020-04-22,19.401702880859375,19.645126140515345,19.356623544107787,19.59103093641344,47507800
2020-04-23,19.32056427001953,19.70823801775486,19.293516664502732,19.455798858401344,71740200
2020-04-24,19.60004425048828,19.681185326470114,19.230402335282434,19.527919040682278,33825300
2020-04-27,20.26720428466797,20.375392966723116,19.76232778081239,19.798389528430267,109435100
2020-04-28,20.483579635620117,21.03353546561738,20.438502021843608,20.880269171336213,46452300
2020-04-29,21.078609466552734,21.331048531395446,20.89829732275118,21.11467292707331,70064400
2020-04-30,20.546689987182617,20.880268444559746,20.447517176805302,20.65487694432089,56745700
2020-05-01,19.8885498046875,20.11394135371488,19.753315219191283,20.0598478634366,37534300
2020-05-04,19.708236694335938,19.735282578435502,19.32957884053329,19.6270956028353,50177200
2020-05-05,19.645124435424805,20.086891579642156,19.645124435424805,19.978702900429408,65123000
2020-05-06,19.221389770507812,19.879532637978077,19.203358035059082,19.82543915123282,63738400
2020-05-07,19.672170639038086,19.996734962413107,19.473826730087097,19.473826730087097,61339000
2020-05-08,20.09590721130371,20.122953091090213,19.843468109158596,20.050827878991708,42218300
2020-05-11,19.708236694335938,19.879533025636416,19.600047999134766,19.816423669936135,54994900
2020-05-12,19.1943416595459,19.861500317320715,19.176309926189642,19.78937510349643,62202700
2020-05-13,18.626352310180664,19.059103551635257,18.482101896362465,19.032057673794704,86848300
2020-05-14,19.104183197021484,19.12221320934686,18.112460295900483,18.301788322321453,103763100
2020-05-15,18.97796630859375,19.140248486787293,18.752574776569592,18.92387282239621,70285000
2020-05-18,19.95165252685547,20.104918797997897,19.54594890531409,19.681183445827884,79548500
2020-05-19,19.464813232421875,19.933628041111465,19.455797364608504,19.834455214765335,56673200
2020-05-20,19.89756202697754,20.014766573971837,19.771343332922818,19.78937506624513,50402600
2020-05-21,19.83444595336914,20.023773930243227,19.726257309726694,19.83444595336914,49939900
2020-05-22,19.762327194213867,19.8524841399836,19.56398328920103,19.825436540372465,37584500
2020-05-26,20.79011344909668,21.006489103253703,20.49259670968067,20.510628444093964,108349200
2020-05-27,21.691679000854492,21.727742468793785,21.22286595484926,21.718726601808964,121521200
2020-05-28,21.34908676147461,21.944120284421032,21.285977405950135,21.935104416545972,101590100
2020-05-29,21.105661392211914,21.294991159589028,20.889285743495783,21.096645525231978,86969000
2020-06-01,21.34908676147461,21.448259588499337,21.042554132126334,21.18680457892541,52619200
2020-06-02,21.520383834838867,21.673650142554468,21.367117527123266,21.538413850169434,52572800
2020-06-03,22.32277488708496,22.421947699670625,21.94411708946782,21.998210569241493,77622900
2020-06-04,22.809619903564453,22.809619903564453,22.106399499709884,22.286711674205606,97575100
2020-06-05,23.657089233398438,24.189013256997452,23.575948164062957,24.1439356494113,135859300
2020-06-08,24.10787582397461,24.161969305157285,23.77429735048055,24.04476647599469,80298400
2020-06-09,23.59398078918457,23.80134054330092,23.36858930351013,23.539887314110864,92833100
2020-06-10,22.710447311401367,23.58496568500159,22.692415579261002,23.458746999220278,110848900
2020-06-11,20.85322380065918,21.96215144588095,20.81716204970288,21.63758708926961,233116600
2020-06-12,21.484315872192383,21.691675621738554,20.934360108995513,21.691675621738554,127502900
2020-06-15,21.78183364868164,21.853958857335527,20.6999537992727,20.745033129431764,92469500
2020-06-16,22.124431610107422,22.647339848378216,21.59250750501807,22.647339848378216,108121300
2020-06-17,21.790851593017578,22.187541138248566,21.75478812545077,22.187541138248566,56320900
2020-06-18,21.76380157470703,21.971163050979833,21.511364208184542,21.574473549815163,61206500
2020-06-19,21.619552612304688,22.18754016434512,21.37612937571593,22.17852429784916,99903900
2020-06-22,21.512489318847656,21.666733307320513,21.34917368155596,21.48527091125079,47929500
2020-06-23,21.612293243408203,21.97521974062416,21.594146485904893,21.839122520489433,47218900
2020-06-24,20.850147247314453,21.340099328546483,20.786635325059212,21.331025949571433,90217500
2020-06-25,21.403608322143555,21.448973480241385,20.741267322724088,20.77755910308838,110208900
2020-06-26,20.487218856811523,21.10419472580649,20.432780318538416,21.04068280939288,123959100
2020-06-29,20.714052200317383,20.850149438103067,20.532588062889623,20.704978820388966,69107100
2020-06-30,20.995319366455078,21.140489979402634,20.58702766650391,20.605172695194693,60653100
